,Unnamed: 0.1,Unnamed: 0,Subject,Session,Block,CorrectResponse,event,finalRT,firstACC,firstRESP,measured_RT,TrialType,PCode,TripC,TT,epoch,choice,spatial_distance,direction_right,tworep,t_0,repetition,error,posterror,high_triplet,trigram,event_t0,event_t-1,event_t-2,error_type,pattern error,correct response repetition,incorrect response repetition,other error,recency error,distance_from_last_unigram,distance_from_last_trigram,event_bigram,event_trigram,choice_t-1,choice_t-2,choice_bigram,choice_trigram,e_to_e_distance_from_last_unigram,e_to_e_distance_from_last_bigram,e_to_e_distance_from_last_trigram,e_to_c_distance_from_last_unigram,e_to_c_distance_from_last_bigram,e_to_c_distance_from_last_trigram,c_to_e_distance_from_last_unigram,c_to_e_distance_from_last_bigram,c_to_e_distance_from_last_trigram,c_to_c_distance_from_last_unigram,c_to_c_distance_from_last_bigram,c_to_c_distance_from_last_trigram,high_triplet_choice,new_high_triplet_choice,HCRP_choice,HCRP_pred_prob,HCRP_pred_prob_1,HCRP_pred_prob_2,HCRP_pred_prob_3,HCRP_pred_prob_4,HCRP_context_importance_0,HCRP_context_importance_1,HCRP_context_importance_2,HCRP_context_importance_3,HCRP_seat_odds_0,HCRP_seat_odds_1,HCRP_seat_odds_2,HCRP_seat_odds_3,triplet_pred_prob,new_triplet_pred_prob,distance,HCRP,intercept_component,distance_component,repetition_component,error_component,posterror_component,HCRP_component,low-level + HCRP,triplet,low-level + triplet,new_triplet,low-level + new_triplet,train_mask,test_mask,trigram_choice,HCRP_error_type,trigram_error_type,choice pattern error,choice correct response repetition,choice incorrect response repetition,choice other error,HCRP_choice pattern error,HCRP_choice correct response repetition,HCRP_choice incorrect response repetition,HCRP_choice other error,trigram_choice pattern error
1827,16702,16702,101,12,22,c,2,324,1,c,324,P,5,432,H,5,2,1,0,0,2.0,0,0,0,1,432.0,2.0,3.0,4.0,,,,,,,8.0,130.0,32,432,3.0,4.0,32,432,8.0,42.0,130.0,8.0,42.0,130.0,8.0,68.0,85.0,8.0,68.0,85.0,1.0,,4.0,0.2262275761192514,0.2459494997225121,0.2262275761192514,0.208186829656841,0.3196360945013953,0.0053211821206148,0.0005980971592298,5.225118925357034e-08,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,302.98059059937447,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,71.05245295765313,299.3363599969165,290.1899441340782,287.4209364212466,,,True,False,2.0,,,,,,,,,,,
1828,16703,16703,101,12,22,c,2,248,1,c,248,R,5,322,L,5,2,0,1,0,2.0,1,0,0,0,322.0,2.0,2.0,3.0,,,,,,,1.0,42.0,22,322,2.0,3.0,22,322,1.0,9.0,42.0,1.0,9.0,42.0,1.0,9.0,130.0,1.0,9.0,130.0,0.0,,2.0,0.2817381801274924,0.2258713086555963,0.2817381801274924,0.2147209773655896,0.2776695338513217,0.002603638575765,6.109113668702733e-05,2.7952761894130992e-08,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,289.0027525563696,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,60.56168906046744,271.876843381084,305.7066666666667,288.8479821346531,,,True,False,1.0,,,,,,,,,,,
1829,16704,16704,101,12,22,b,3,375,0,m,271,P,5,223,H,5,4,2,1,0,3.0,0,1,0,1,223.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,24.0,23,223,2.0,2.0,24,224,3.0,24.0,24.0,4.0,9.0,9.0,3.0,53.0,53.0,4.0,9.0,9.0,0.0,,2.0,0.272919368523828,0.2021551984562341,0.3097592637380301,0.2151661692819077,0.272919368523828,0.007524080370825,0.0007599546380711,2.1278631466935e-05,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,291.0284865046614,209.1460929203135,38.27562823789974,0.0,-31.502945202220378,0.0,62.08205984346401,278.00083579945687,305.7066666666667,289.9605956241896,,,True,False,3.0,2.0,0.0,False,True,False,False,False,True,False,False,True
1830,16705,16705,101,12,22,c,2,873,0,z,345,R,5,232,T,5,1,2,0,0,2.0,0,1,1,0,232.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,45.0,32,232,4.0,2.0,41,241,2.0,3.0,45.0,7.0,7.0,39.0,2.0,3.0,93.0,7.0,7.0,73.0,0.0,,4.0,0.2276195490483182,0.2276195490483182,0.2671160436192303,0.2100222005967043,0.2952422067357471,0.0036313704672819,0.0003207776256423,8.388852917524912e-05,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,302.5898547745449,209.1460929203135,38.27562823789974,0.0,-31.502945202220378,5.131161649113748,70.75919463888827,291.8091322439949,305.7066666666667,296.99407115822004,,,True,False,3.0,4.0,0.0,False,False,False,True,False,False,False,True,True
1831,16706,16706,101,12,22,z,1,255,1,z,255,P,5,321,H,5,1,1,0,0,1.0,0,0,1,1,321.0,1.0,2.0,3.0,,,,,,,8.0,53.0,21,321,1.0,4.0,11,411,8.0,53.0,53.0,8.0,15.0,23.0,1.0,40.0,77.0,1.0,14.0,23.0,1.0,,2.0,0.2126548125668642,0.2126548125668642,0.3138954641873338,0.2205632757689613,0.2528864474768406,0.0049437761712529,0.0007026350244541,3.2709150776685186e-05,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,306.9217074320292,209.1460929203135,19.13781411894987,0.0,-0.0,5.131161649113748,74.01037292033978,307.4254416087169,290.1899441340782,294.45441195527707,,,True,False,1.0,,,,,,,,,,,
1832,16707,16707,101,12,22,c,2,334,1,c,334,R,5,212,T,5,2,1,1,0,2.0,0,0,0,0,212.0,2.0,1.0,2.0,,,,,,,2.0,53.0,12,212,1.0,1.0,12,112,2.0,37.0,53.0,2.0,37.0,348.0,4.0,14.0,77.0,4.0,14.0,14.0,0.0,,4.0,0.2566666042707847,0.2568975051089747,0.2566666042707847,0.2272912057246163,0.2591446848956242,0.000563860310529,0.0001244913334812,4.059413193188356e-05,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,294.9394866698727,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,65.01737639305153,293.3012834323149,305.7066666666667,308.6748561160543,,,True,False,3.0,,,,,,,,,,,
1833,16708,16708,101,12,22,m,4,362,1,m,362,P,5,124,H,5,4,2,1,0,4.0,0,0,0,1,124.0,4.0,2.0,1.0,,,,,,,8.0,37.0,24,124,2.0,1.0,24,124,8.0,13.0,37.0,8.0,13.0,37.0,4.0,4.0,37.0,4.0,4.0,37.0,1.0,,2.0,0.2623058105012914,0.2302439805942168,0.2903567443943107,0.217093464510181,0.2623058105012914,0.0014514247251002,0.000299847077943,4.066752830676574e-05,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,293.55511894324684,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,63.97836915014075,311.400090308354,290.1899441340782,306.2072811595521,,,True,False,4.0,,,,,,,,,,,
1834,16709,16709,101,12,22,m,4,236,1,m,236,R,5,244,L,5,4,0,1,0,4.0,1,0,0,0,244.0,4.0,4.0,2.0,,,,,,,1.0,101.0,44,244,4.0,2.0,44,244,1.0,24.0,101.0,1.0,24.0,101.0,1.0,24.0,28.0,1.0,24.0,28.0,0.0,,2.0,0.2314350626951789,0.241661073352502,0.2666246893391566,0.2602791746131623,0.2314350626951789,0.0039096874499102,0.0012525976837102,2.633505946589244e-05,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,301.5309440981585,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,69.96445214294569,281.2796064635622,305.7066666666667,288.8479821346531,,,True,False,3.0,,,,,,,,,,,
1835,16710,16710,101,12,22,c,2,300,1,c,300,P,5,442,H,5,2,2,0,0,2.0,0,0,0,1,442.0,2.0,4.0,4.0,,,,,,,3.0,24.0,42,442,4.0,4.0,42,442,3.0,17.0,24.0,3.0,17.0,24.0,3.0,24.0,24.0,3.0,24.0,24.0,1.0,,2.0,0.2730586476183471,0.2367796792529638,0.2730586476183471,0.2291388145283837,0.2610228586003054,0.0003213678546117,0.0002149028142173,3.427953600348662e-07,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,290.9959873954477,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,62.05766834024437,309.47938949845764,290.1899441340782,306.2072811595521,,,True,False,2.0,,,,,,,,,,,
1836,16711,16711,101,12,22,z,1,369,0,c,209,R,5,421,L,5,2,0,1,0,1.0,1,1,0,0,421.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,85.0,21,421,2.0,4.0,22,422,5.0,5.0,85.0,1.0,8.0,17.0,5.0,45.0,279.0,1.0,8.0,32.0,1.0,,2.0,0.3048075697251894,0.2154457664961724,0.3048075697251894,0.2036517798815898,0.2760948838970483,0.0034831846892024,0.0007257038825419,7.379884618439331e-05,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,283.98950707767574,209.1460929203135,0.0,2.169061400303008,-31.502945202220378,0.0,56.79910614071964,236.61131525911577,290.1899441340782,230.0934572096752,,,True,False,2.0,0.0,0.0,True,False,False,False,True,False,False,False,True
1837,16712,16712,101,12,22,b,3,267,1,b,267,P,5,213,H,5,3,2,1,0,3.0,0,0,1,1,213.0,3.0,1.0,2.0,,,,,,,8.0,77.0,13,213,2.0,2.0,23,223,8.0,13.0,77.0,8.0,8.0,8.0,11.0,13.0,151.0,11.0,61.0,61.0,1.0,,2.0,0.2131052908597693,0.2464058597430328,0.2843272066229959,0.2131052908597693,0.2561616427742018,0.0005375833826541,0.0005041040631818,1.539091092180446e-06,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,306.78691368773605,209.1460929203135,38.27562823789974,0.0,-0.0,5.131161649113748,73.90920639216525,326.4620891994922,290.1899441340782,313.24075669358257,,,True,False,3.0,,,,,,,,,,,
1838,16713,16713,101,12,22,b,3,266,1,b,266,R,5,133,L,5,3,0,1,0,3.0,1,0,0,0,133.0,3.0,3.0,1.0,,,,,,,1.0,77.0,33,133,3.0,2.0,33,233,1.0,77.0,77.0,1.0,77.0,147.0,1.0,77.0,178.0,1.0,77.0,77.0,0.0,,4.0,0.2116697295568253,0.2287166570284958,0.2772492306028229,0.2116697295568253,0.282364382811856,0.0022376464533827,0.0002068053938334,2.6393471171765657e-06,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,307.2174651775504,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,74.2323474967715,285.547501817388,305.7066666666667,288.8479821346531,,,True,False,4.0,,,,,,,,,,,
1839,16714,16714,101,12,22,z,1,312,0,c,280,P,5,331,H,5,2,1,0,0,1.0,0,1,0,1,331.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,77.0,31,331,3.0,3.0,32,332,3.0,25.0,77.0,4.0,9.0,224.0,8.0,25.0,77.0,3.0,12.0,224.0,0.0,,2.0,0.2722215834965194,0.2295773773289132,0.2722215834965194,0.2327126010013452,0.2654884381732221,0.000605751625825,1.1225446339487282e-05,2.642814303460098e-06,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,291.19155638203983,209.1460929203135,19.13781411894987,0.0,-31.502945202220378,0.0,62.20444841149985,258.98541024854285,305.7066666666667,271.1742508858841,,,True,False,1.0,2.0,0.0,False,False,False,True,False,True,False,False,True
1840,16715,16715,101,12,22,z,1,277,1,z,277,R,5,311,H,5,1,0,1,0,1.0,1,0,1,1,311.0,1.0,1.0,3.0,,,,,,,1.0,25.0,11,311,2.0,3.0,21,321,1.0,24.0,25.0,1.0,4.0,9.0,9.0,9.0,25.0,9.0,49.0,86.0,1.0,,1.0,0.261551833775977,0.261551833775977,0.2531342876877912,0.2393899465161239,0.2459239320201078,0.000596840590998,0.000220000803666,1.98940379346538e-06,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,293.7384793751844,209.1460929203135,0.0,2.169061400303008,-0.0,5.131161649113748,64.11598635486332,280.5623023245936,290.1899441340782,274.62753797387586,,,True,False,1.0,,,,,,,,,,,
1841,16716,16716,101,12,22,m,4,291,1,m,291,P,5,114,H,5,4,3,1,0,4.0,0,0,0,1,114.0,4.0,1.0,1.0,,,,,,,7.0,24.0,14,114,1.0,2.0,14,214,7.0,24.0,24.0,7.0,24.0,171.0,7.0,32.0,32.0,7.0,32.0,206.0,1.0,,1.0,0.2596336301111674,0.277216807568457,0.2378635690764541,0.2252859932439215,0.2596336301111674,0.0019990821569693,0.0011260294903091,8.21021608502247e-05,0.0,1.0,1.0,1.0,1.0,0.625,,329.9953913291734,294.2073629853113,209.1460929203135,57.41344235684961,0.0,-0.0,0.0,64.46789680295748,331.02743208012055,290.1899441340782,324.9936258978576,,,True,False,4.0,,,,,,,,,,,
1842,16717,16717,101,12,22,c,2,304,1,c,304,R,5,142,L,5,2,2,0,0,2.0,0,0,0,0,142.0,2.0,4.0,1.0,,,,,,,7.0,24.0,42,142,4.0,1.0,42,142,7.0,7.0,24.0,7.0,7.0,24.0,3.0,7.0,77.0,3.0,7.0,77.0,0.0,,2.0,0.2795564517602811,0.2451383453346254,0.2795564517602811,0.2213692462777505,0.2539359566273428,0.0015714987296195,0.000781212744101,0.0001897148098809,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,289.4979434462141,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,60.93334386812886,308.3550650263421,305.7066666666667,327.46120085435984,,,True,False,4.0,,,,,,,,,,,
1843,16718,16718,101,12,22,c,2,253,1,c,253,P,5,422,H,5,2,0,1,0,2.0,1,0,0,1,422.0,2.0,2.0,4.0,,,,,,,1.0,24.0,22,422,2.0,4.0,22,422,1.0,15.0,24.0,1.0,15.0,24.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,,2.0,0.2906196916562464,0.2537971900190466,0.2906196916562464,0.2063557907624538,0.2492273275622531,0.0027972635978392,0.0010313512676053,0.0002633789291005,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,287.02571574989906,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,59.07786686357853,270.39302118419505,290.1899441340782,267.5940624398454,,,True,False,2.0,,,,,,,,,,,
1844,16719,16719,101,12,22,m,4,363,1,m,363,R,5,224,L,5,4,2,1,0,4.0,0,0,0,0,224.0,4.0,2.0,2.0,,,,,,,3.0,24.0,24,224,2.0,2.0,24,224,3.0,11.0,24.0,3.0,11.0,24.0,3.0,11.0,15.0,3.0,11.0,15.0,0.0,,2.0,0.2547134127907223,0.2299291735395415,0.2934959055922511,0.2218615080774851,0.2547134127907223,0.0020544241300071,0.0007948230346191,0.000141535014857,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,295.4260774202125,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,65.38257655209362,312.80429771030686,305.7066666666667,327.46120085435984,,,True,False,3.0,,,,,,,,,,,
1845,16720,16720,101,12,22,b,3,278,1,b,278,P,5,243,H,5,3,1,0,0,3.0,0,0,0,1,243.0,3.0,4.0,2.0,,,,,,,7.0,24.0,43,243,4.0,2.0,43,243,7.0,19.0,24.0,7.0,19.0,24.0,7.0,19.0,24.0,7.0,19.0,24.0,1.0,,2.0,0.2406228438267471,0.2345764148713446,0.2734307695529842,0.2406228438267471,0.2513699717489239,0.0011002135284244,0.0008711032133967,0.0001189208477266,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,299.05106286016496,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,68.10323093829233,296.38713797755565,290.1899441340782,287.4209364212466,,,True,False,3.0,,,,,,,,,,,
1846,16721,16721,101,12,22,c,2,260,1,c,260,R,5,432,H,5,2,1,0,0,2.0,0,0,0,1,432.0,2.0,3.0,4.0,,,,,,,3.0,19.0,32,432,3.0,4.0,32,432,3.0,16.0,19.0,3.0,16.0,19.0,3.0,7.0,19.0,3.0,7.0,19.0,1.0,,4.0,0.2620397041942245,0.2471597445816225,0.2620397041942245,0.2169905352383674,0.2738100159857857,0.001342795386968,0.0005494844496363,0.0001936827698035,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,293.619773377718,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,64.02689413697036,292.3108011762337,290.1899441340782,287.4209364212466,,,True,False,2.0,,,,,,,,,,,
1847,16722,16722,101,12,22,z,1,275,1,z,275,P,5,321,H,5,1,1,0,0,1.0,0,0,0,1,321.0,1.0,2.0,3.0,,,,,,,7.0,16.0,21,321,2.0,3.0,21,321,7.0,11.0,16.0,7.0,11.0,16.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,,2.0,0.2414106603479767,0.2414106603479767,0.2970088401444856,0.2087647584422002,0.2528157410653374,0.0024383714875902,0.0006384103419705,0.0001291391149635,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,298.8428493456459,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,67.94696079019775,296.2308678294611,290.1899441340782,287.4209364212466,,,True,False,1.0,,,,,,,,,,,
1848,16723,16723,101,12,22,c,2,369,0,z,201,R,5,212,T,5,1,0,1,0,2.0,1,1,0,0,212.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,12,212,1.0,2.0,11,211,2.0,16.0,16.0,1.0,8.0,142.0,2.0,16.0,93.0,1.0,17.0,56.0,0.0,,2.0,0.2477126020109595,0.2477126020109595,0.2731682773951741,0.2340535231329551,0.2450655974609113,0.0001951044850349,0.0010633180202901,0.0002818192015017,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,297.20134981525484,209.1460929203135,0.0,2.169061400303008,-31.502945202220378,0.0,66.71496883567002,246.52717795406613,305.7066666666667,251.34737690448287,,,True,False,3.0,2.0,0.0,False,False,False,True,False,True,False,False,True
1849,16724,16724,101,12,22,m,4,347,1,m,347,P,5,124,H,5,4,2,1,0,4.0,0,0,1,1,124.0,4.0,2.0,1.0,,,,,,,5.0,16.0,24,124,1.0,1.0,14,114,5.0,5.0,16.0,5.0,8.0,8.0,5.0,5.0,16.0,5.0,8.0,40.0,1.0,,2.0,0.2734947773066006,0.2474945895496671,0.2748994830645483,0.2041111500791839,0.2734947773066006,0.0027123384395842,0.0011440310701912,0.0002833621414681,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,290.89432887317264,209.1460929203135,38.27562823789974,0.0,-0.0,5.131161649113748,61.98137073599092,314.5342535433179,290.1899441340782,313.24075669358257,,,True,False,4.0,,,,,,,,,,,
1850,16725,16725,101,12,22,m,4,286,1,m,286,R,5,244,L,5,4,0,1,0,4.0,1,0,0,0,244.0,4.0,4.0,2.0,,,,,,,1.0,16.0,44,244,4.0,1.0,44,144,1.0,16.0,16.0,1.0,16.0,40.0,1.0,16.0,16.0,1.0,16.0,40.0,0.0,,2.0,0.252528924379429,0.2250819783439107,0.2715303074541291,0.250858789822531,0.252528924379429,0.0023111777071165,0.0013191605865773,0.0001510923349849,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,295.97473022598047,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,65.7943560439672,277.1095103645837,305.7066666666667,288.8479821346531,,,True,False,3.0,,,,,,,,,,,
1851,16726,16726,101,12,22,c,2,347,1,c,347,P,5,442,H,5,2,2,0,0,2.0,0,0,0,1,442.0,2.0,4.0,4.0,,,,,,,3.0,16.0,42,442,4.0,4.0,42,442,3.0,9.0,16.0,3.0,9.0,16.0,5.0,9.0,16.0,5.0,9.0,16.0,1.0,,2.0,0.2971167143713814,0.2225222949145375,0.2971167143713814,0.2210168420261588,0.2593441486879223,0.0023949682921195,0.0011053427346585,0.0001667002871234,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,285.61736719508764,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,58.02086132895917,305.4425824871724,290.1899441340782,306.2072811595521,,,True,False,2.0,,,,,,,,,,,
1852,16727,16727,101,12,22,c,2,263,1,c,263,R,5,422,H,5,2,0,1,0,2.0,1,0,0,1,422.0,2.0,2.0,4.0,,,,,,,1.0,9.0,22,422,2.0,4.0,22,422,1.0,9.0,9.0,1.0,9.0,9.0,1.0,9.0,9.0,1.0,9.0,9.0,1.0,,2.0,0.2866980343085449,0.2525743298194746,0.2866980343085449,0.1924531068866015,0.268274528985379,0.0031941540754061,0.0008971183542124,0.000167234381821,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,287.89112613385595,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,59.72738190190794,271.04253622252446,290.1899441340782,267.5940624398454,,,True,False,2.0,,,,,,,,,,,
1853,16728,16728,101,12,22,b,3,389,1,b,389,P,5,223,H,5,3,1,1,0,3.0,0,0,0,1,223.0,3.0,2.0,2.0,,,,,,,8.0,24.0,23,223,2.0,2.0,23,223,8.0,24.0,24.0,8.0,24.0,24.0,8.0,16.0,16.0,8.0,16.0,16.0,1.0,,4.0,0.201343832097614,0.2207129792422232,0.2869445771175235,0.201343832097614,0.290998611542639,0.0033615463027578,0.0016310423679479,0.0004679338980351,0.0,1.0,1.0,1.0,1.0,0.625,,291.11497206248214,310.4032370782233,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,76.62335966456328,304.9072667038266,290.1899441340782,287.4209364212466,,,True,False,3.0,,,,,,,,,,,
1854,16729,16729,101,12,22,z,1,311,1,z,311,R,5,231,L,5,1,2,0,0,1.0,0,0,0,0,231.0,1.0,3.0,2.0,,,,,,,7.0,85.0,31,231,3.0,2.0,31,231,7.0,15.0,85.0,7.0,15.0,85.0,6.0,40.0,77.0,6.0,40.0,77.0,0.0,,2.0,0.2279480818011701,0.2279480818011701,0.2993883292716731,0.2167864303261724,0.2558771586009842,0.0017778474797296,0.0005007513954025,0.0001292855244015,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,302.49798205789256,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,70.69024155930418,318.11196271751743,305.7066666666667,327.46120085435984,,,True,False,3.0,,,,,,,,,,,
1855,16730,16730,101,12,22,z,1,251,1,z,251,P,5,311,H,5,1,0,1,0,1.0,1,0,0,1,311.0,1.0,1.0,3.0,,,,,,,1.0,15.0,11,311,1.0,3.0,11,311,1.0,15.0,15.0,1.0,15.0,15.0,1.0,7.0,40.0,1.0,7.0,40.0,1.0,,1.0,0.2644599295971552,0.2644599295971552,0.2640645294071573,0.2220090585705602,0.2494664824251272,0.0010159355168917,0.0005349163218512,1.4707018728753554e-06,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,293.03414586725694,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,63.58736408053091,274.9025184011474,290.1899441340782,267.5940624398454,,,True,False,1.0,,,,,,,,,,,
1856,16731,16731,101,12,22,c,2,778,0,b,354,R,5,112,L,5,3,2,1,0,2.0,0,1,0,0,112.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,372.0,12,112,1.0,1.0,13,113,4.0,8.0,372.0,3.0,19.0,441.0,4.0,24.0,24.0,3.0,32.0,287.0,0.0,,4.0,0.2092825074619208,0.2689184829504073,0.2479188165100441,0.2092825074619208,0.2738801930776278,0.0028719722614652,0.002023763172865,0.0002121247402134,0.0,1.0,1.0,1.0,1.0,0.125,,310.5551816958278,307.9399443448882,209.1460929203135,38.27562823789974,0.0,-31.502945202220378,0.0,74.77458860314694,290.6933645591398,305.7066666666667,289.9605956241896,,,True,False,4.0,0.0,0.0,False,False,False,True,True,False,False,False,True
1857,16732,16732,101,12,22,m,4,340,1,m,340,P,5,124,H,5,4,2,1,0,4.0,0,0,1,1,124.0,4.0,2.0,1.0,,,,,,,7.0,8.0,24,124,3.0,1.0,34,134,7.0,8.0,8.0,7.0,32.0,32.0,7.0,13.0,24.0,7.0,32.0,32.0,1.0,,2.0,0.267925558836217,0.2424730560556126,0.2758682129481035,0.2137331721600668,0.267925558836217,0.0016582765841309,0.0008203959724041,1.0362368050004386e-15,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,292.2048248077849,209.1460929203135,38.27562823789974,0.0,-0.0,5.131161649113748,62.96493510380953,315.5178179111365,290.1899441340782,313.24075669358257,,,True,False,4.0,,,,,,,,,,,
1858,16733,16733,101,12,22,m,4,207,1,m,207,R,5,244,L,5,4,0,1,0,4.0,1,0,0,0,244.0,4.0,4.0,2.0,,,,,,,1.0,8.0,44,244,4.0,3.0,44,344,1.0,8.0,8.0,1.0,8.0,109.0,1.0,8.0,24.0,1.0,8.0,109.0,0.0,,4.0,0.2817882946773843,0.2221942195494483,0.2656537487707543,0.2303637370024129,0.2817882946773843,0.003331273900353,0.0025788892874388,0.0006645284423938,0.0,1.0,1.0,1.0,1.0,0.125,,271.67476242913654,288.9914230710686,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,60.55318596041692,271.8683402810334,305.7066666666667,288.8479821346531,,,True,False,3.0,,,,,,,,,,,
1859,16734,16734,101,12,22,c,2,288,1,c,288,P,5,442,H,5,2,2,0,0,2.0,0,0,0,1,442.0,2.0,4.0,4.0,,,,,,,3.0,8.0,42,442,4.0,4.0,42,442,3.0,8.0,8.0,3.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,1.0,,2.0,0.3130223021398614,0.2219249753257031,0.3130223021398614,0.2102020383866848,0.2548506841477506,0.0052531122595479,0.002953040085264,0.0006570398921748,0.0,1.0,1.0,1.0,1.0,0.625,,310.5551816958278,282.295517310057,209.1460929203135,38.27562823789974,0.0,-0.0,0.0,55.52771877440014,302.94943993261336,290.1899441340782,306.2072811595521,,,True,False,2.0,,,,,,,,,,,
1860,16735,16735,101,12,22,b,3,325,1,b,325,R,5,423,L,5,3,1,1,0,3.0,0,0,0,0,423.0,3.0,2.0,4.0,,,,,,,7.0,295.0,23,423,2.0,4.0,23,423,7.0,7.0,295.0,7.0,7.0,295.0,4.0,7.0,311.0,4.0,7.0,311.0,0.0,,2.0,0.1967118271020757,0.2377373166942882,0.3056848478782359,0.1967118271020757,0.2598660083254002,0.0029679571052735,0.0022074879010943,0.0002211933968086,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,311.8857739025566,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,77.73604559962088,306.0199526388842,305.7066666666667,308.6748561160543,,,True,False,2.0,,,,,,,,,,,
1861,16736,16736,101,12,22,b,3,289,1,b,289,P,5,233,H,5,3,0,1,0,3.0,1,0,0,1,233.0,3.0,3.0,2.0,,,,,,,1.0,170.0,33,233,3.0,2.0,33,233,1.0,23.0,170.0,1.0,23.0,170.0,1.0,23.0,23.0,1.0,23.0,23.0,1.0,,2.0,0.2151609296507938,0.2609107235134,0.2779130425427384,0.2151609296507938,0.2460153042930676,0.0015647513597909,0.0002939460997567,7.134151091875342e-13,0.0,1.0,1.0,1.0,1.0,0.625,,271.67476242913654,306.1754129457537,209.1460929203135,0.0,2.169061400303008,-0.0,0.0,73.45025774164046,284.7654120622569,290.1899441340782,267.5940624398454,,,True,False,3.0,,,,,,,,,,,
1862,16737,16737,101,12,22,m,4,279,1,m,279,R,5,334,L,5,4,1,1,0,4.0,0,0,0,0,334.0,4.0,3.0,3.0,,,,,,,4.0,295.0,34,334,3.0,3.0,34,334,4.0,37.0,295.0,4.0,37.0,295.0,4.0,5.0,263.0,4.0,5.0,263.0,0.0,,2.0,0.2401449882425518,0.2508805391440158,0.265445895867277,0.2435285767461553,0.2401449882425518,0.0005704800103402,0.0001349467469622,2.4097050706133678e-09,0.0,1.0,1.0,1.0,1.0,0.125,,291.11497206248214,299.1776886234794,209.1460929203135,19.13781411894987,0.0,-0.0,0.0,68.1982671650783,296.4821742043417,305.7066666666667,308.6748561160543,,,True,False,1.0,,,,,,,,,,,
